delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
OTROS DELITOS,CELAYA,2024,DICIEMBRE,6,LA LUZ TEXAS SANTA MARÍA DEL REFUGIO GUANAJUATO,CALLE EMILIANO ZAPATA,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,6,10 DE ABRIL CELAYA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,
FRAUDE,CELAYA,2024,DICIEMBRE,6,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,15,CELAYA GUANAJUATO,AVENIDA EDZNÁ,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,15,CELAYA GUANAJUATO,VILLAS NATURA,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,16,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,23,CIUDADELA CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,22,VILLA LOS ÁLAMOS SAN ISIDRO CRESPO GUANAJUATO,VILLAGRÁN-CELAYA,
FRAUDE,CELAYA,2024,DICIEMBRE,4,LAS FLORES CELAYA GUANAJUATO,MAGNOLIA,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,DICIEMBRE,4,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CALLE PARAÍSO,
DAÑOS,CELAYA,2024,DICIEMBRE,10,COLONIA DEL PARQUE CELAYA GUANAJUATO,PARQUE DEL TULIPÁN,
DAÑOS,CELAYA,2024,DICIEMBRE,10,ARBOLEDAS DEL PEDREGAL CELAYA GUANAJUATO,SITIO DE QUERÉTARO,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,5,SIN NOMBRE CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,DICIEMBRE,11,ALAMEDA CELAYA GUANAJUATO,GUADALUPE,
DAÑOS,CELAYA,2024,DICIEMBRE,2,LOS NARANJOS CELAYA GUANAJUATO,CASTAÑO,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,19,EMILIANO ZAPATA CELAYA GUANAJUATO,CARLOS M. PERALTA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,23,QUINTA PLAMONT CELAYA GUANAJUATO,PASEO CANTERA,
CONTRA LA SALUD,CELAYA,2024,DICIEMBRE,25,LA CALESA CELAYA GUANAJUATO,SAN JACINTO,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,NOVIEMBRE,1,FRACCIONAMIENTO ZONA DE ORO CELAYA GUANAJUATO,RUBÉN M. CAMPOS,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,12,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,NORTE 3,SIN VIOLENCIA
DAÑOS,CELAYA,2024,DICIEMBRE,19,BARRIO DE SAN JUAN RINCÓN DE TAMAYO GUANAJUATO,2 DE ABRIL,
DAÑOS,CELAYA,2024,DICIEMBRE,5,CAMPO AZUL CELAYA GUANAJUATO,CALLE CEBADA,
ROBO DE VEHÍCULO,CELAYA,2024,DICIEMBRE,8,SIN NOMBRE CELAYA GUANAJUATO,CALLE CUARTO CENTENARIO,SIN VIOLENCIA
DAÑOS,CELAYA,2024,DICIEMBRE,8,RANCHO SECO CELAYA GUANAJUATO,NIÑOS HÉROES,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,8,LAS AVES CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA
FALSEDAD ANTE UNA AUTORIDAD,CELAYA,2024,DICIEMBRE,16,SAN ANTONIO CELAYA GUANAJUATO,OAXACA,
AMENAZAS,CELAYA,2024,DICIEMBRE,16,CELAYA GUANAJUATO,GRULLA,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,9,LOS TEPETATES RINCÓN DE TAMAYO GUANAJUATO,TERESA DE CALCUTA,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,9,SAN CAYETANO GUANAJUATO,ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,8,SAN FRANCISCO CELAYA GUANAJUATO,SAN GENARO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,3,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA BALEARES,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,15,EMILIANO ZAPATA CELAYA GUANAJUATO,CALLE CALLE NORTE 2,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,12,BRISAS DEL VALLE MOCTEZUMA CELAYA GUANAJUATO,CIRCUITO VALLE,
LESIONES DOLOSAS,CELAYA,2024,DICIEMBRE,2,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,RIBERA ARBOLADA,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,9,FRACCIONAMIENTO ZONA DE ORO CELAYA GUANAJUATO,RUBÉN M. CAMPOS,
AMENAZAS,CELAYA,2024,DICIEMBRE,26,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,16,SAN ANTONIO CELAYA GUANAJUATO,GUANAJUATO,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,15,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
FRAUDE,CELAYA,2024,DICIEMBRE,28,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
HOMICIDIO DOLOSO,CELAYA,2024,DICIEMBRE,29,LA ISLA GUANAJUATO,NO CATALOGADO,
ROBO A CASA HABITACIÓN,CELAYA,2024,DICIEMBRE,2,PUERTAS DE SANTA MARÍA CELAYA GUANAJUATO,PUERTA DE MEZQUITE,SIN VIOLENCIA
AMENAZAS,CELAYA,2024,DICIEMBRE,16,COLONIA DEL PARQUE CELAYA GUANAJUATO,FRANCISCO JUÁREZ,
AMENAZAS,CELAYA,2024,NOVIEMBRE,19,VILLAS DEL ROMERAL CELAYA GUANAJUATO,V.DE REYES,
CONTRA LA SALUD,CELAYA,2024,NOVIEMBRE,29,LA AURORA CELAYA GUANAJUATO,ALFONSO RIVERA PÉREZ CAMPOS,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,7,CELAYA GUANAJUATO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2024,DICIEMBRE,16,EMILIANO ZAPATA CELAYA GUANAJUATO,AVENIDA ANENECUILCO,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,18,LA CALESA CELAYA GUANAJUATO,SAN MARCOS,
LESIONES DOLOSAS,CELAYA,2024,DICIEMBRE,19,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
LESIONES DOLOSAS,CELAYA,2024,DICIEMBRE,5,CAPITALES DE EUROPA CELAYA GUANAJUATO,COMBATES DE CELAYA,
AMENAZAS,CELAYA,2024,DICIEMBRE,6,JARDINES DE CELAYA 3RA SECCIÓN CELAYA GUANAJUATO,GRANJENO,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,18,ROQUE GUANAJUATO,CALLE FRANCISCO I. MADERO,
CONTRA LA SALUD,CELAYA,2024,DICIEMBRE,18,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,AVENIDA EL SAUZ,
ROBO A CASA HABITACIÓN,CELAYA,2024,DICIEMBRE,20,SAN JUAN CELAYA GUANAJUATO,DE ROSAS MORENO,SIN VIOLENCIA
AMENAZAS,CELAYA,2024,DICIEMBRE,20,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,HIDALGO,
ABUSO DE CONFIANZA,CELAYA,2024,DICIEMBRE,13,INDUSTRIAL CELAYA GUANAJUATO,ORIENTE 3,
DAÑOS,CELAYA,2024,DICIEMBRE,6,COLONIA CENTRO CELAYA GUANAJUATO,AVENIDA LAS FUENTES,
ROBO DE VEHÍCULO,CELAYA,2024,DICIEMBRE,3,COLONIA CENTRO CELAYA GUANAJUATO,DE ROSAS MORENO,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2024,DICIEMBRE,11,GUANAJUATO,GUANAJUATO 45D,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,17,RENACIMIENTO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,DICIEMBRE,15,BRISAS DEL VALLE MOCTEZUMA CELAYA GUANAJUATO,CIRCUITO LAGOS,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,27,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA BADAJOZ,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,23,TIERRA BLANCA CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,13,COLONIA CENTRO CELAYA GUANAJUATO,PIPILA,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,17,COLONIA DEL PARQUE CELAYA GUANAJUATO,PARQUE DEL TULIPÁN,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,28,GUANAJUATO,CAMINO AL SALITRE,SIN VIOLENCIA
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,DICIEMBRE,19,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
DAÑOS,CELAYA,2024,DICIEMBRE,18,ALAMOS CELAYA GUANAJUATO,CALLE RUISEÑOR,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,26,SAN JUANICO CELAYA GUANAJUATO,CRISTAL DE ROCA,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,15,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,TANGENO,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,15,ALAMEDA CELAYA GUANAJUATO,AGUSTÍN ARROYO CHAGOYAN,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,NOVIEMBRE,29,RESURRECCIÓN CELAYA GUANAJUATO,LUIS CORTÁZAR,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,NOVIEMBRE,1,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
ROBO DE VEHÍCULO,CELAYA,2024,NOVIEMBRE,19,SANTA ISABEL CELAYA GUANAJUATO,CAMINO A JOFRE,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,4,EMILIANO ZAPATA CELAYA GUANAJUATO,LUCIO MORENO,
HOMICIDIO DOLOSO,CELAYA,2024,DICIEMBRE,14,LA MONCADA GUANAJUATO,CELAYA - YURIRIA,
ROBO DE VEHÍCULO,CELAYA,2024,DICIEMBRE,20,COLONIA CENTRO CELAYA GUANAJUATO,TENOCHTITLAN,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2024,DICIEMBRE,10,GASCA GUANAJUATO,NO CATALOGADO,
DAÑOS,CELAYA,2024,DICIEMBRE,2,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
FRAUDE,CELAYA,2024,DICIEMBRE,20,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,
DAÑOS,CELAYA,2024,DICIEMBRE,7,SAN ROMAN CELAYA GUANAJUATO,CAMINO A SAN JOSÉ DE GUANAJUATO,
ROBO DE VEHÍCULO,CELAYA,2024,DICIEMBRE,5,OJO SECO GUANAJUATO,CALLE GALEANA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,3,SANTA MARIA CELAYA GUANAJUATO,GUANAJUATO,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,DICIEMBRE,4,LOS LAURELES CELAYA GUANAJUATO,CALLE FERROCARRIL CENTRAL,CON VIOLENCIA
DAÑOS,CELAYA,2024,DICIEMBRE,4,RENACIMIENTO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
EXTORSION,CELAYA,2024,DICIEMBRE,4,SAN ANTONIO CELAYA GUANAJUATO,1O. DE MAYO,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,18,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,12,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,DE LAS SIERRAS,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,8,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,DEL BOSQUE,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,5,LA AURORA CELAYA GUANAJUATO,ALFONSO RIVERA PÉREZ CAMPOS,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,25,JACARANDAS CELAYA GUANAJUATO,CERRO DE LAS CAMPAÑAS,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,24,10 DE ABRIL CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,CON VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,18,SANTA ANITA CELAYA GUANAJUATO,VENUS,
FRAUDE,CELAYA,2024,DICIEMBRE,17,LA LAJA GUANAJUATO,HERMANOS ALDAMA,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,18,COLONIA CENTRO CELAYA GUANAJUATO,INDEPENDENCIA,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2024,DICIEMBRE,18,JARDINES DE CELAYA 2 DA SECCIÓN CELAYA GUANAJUATO,CALLE FRESNOS,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,4,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,13,EJIDAL CELAYA GUANAJUATO,AVENIDA SANTA CLARA,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,16,ALAMEDA CELAYA GUANAJUATO,GUADALUPE,
LESIONES DOLOSAS,CELAYA,2024,DICIEMBRE,10,GASCA GUANAJUATO,FRANCISCO VILLA,
AMENAZAS,CELAYA,2024,DICIEMBRE,28,VILLAS DEL ROMERAL CELAYA GUANAJUATO,V.DEL PEDREG,
ROBO A NEGOCIO,CELAYA,2024,DICIEMBRE,3,EMILIANO ZAPATA CELAYA GUANAJUATO,JONACATEPEC,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,7,LA MISION CELAYA GUANAJUATO,MISIÓN DE SAN PATRICIO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,NOVIEMBRE,29,VILLA DE LOS REYES CELAYA GUANAJUATO,CAMPECHE,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,11,RESURRECCIÓN CELAYA GUANAJUATO,FELIPE ANGELES,
AMENAZAS,CELAYA,2024,DICIEMBRE,13,LOS VEINTE CELAYA GUANAJUATO,GUILLERMO PRIETO,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,6,LOS LAURELES CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,SIN VIOLENCIA
AMENAZAS,CELAYA,2024,DICIEMBRE,6,LA LAJA GUANAJUATO,MARIANO ABASOLO,
OTROS DELITOS SEXUALES,CELAYA,2024,DICIEMBRE,4,SAN ELÍAS GUANAJUATO,MADERO,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,9,EJIDAL CELAYA GUANAJUATO,LAGUNA DE YURIRIA,
ROBO A CASA HABITACIÓN,CELAYA,2024,DICIEMBRE,15,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
AMENAZAS,CELAYA,2024,DICIEMBRE,15,RESURRECCIÓN CELAYA GUANAJUATO,SOSTENES ROCHA,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,15,MONTE BLANCO CELAYA GUANAJUATO,EJIDO DEL PUENTE,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,20,FOVISSSTE CELAYA GUANAJUATO,MANUEL OROZCO Y BERRA,SIN VIOLENCIA
AMENAZAS,CELAYA,2024,DICIEMBRE,1,EJIDAL CELAYA GUANAJUATO,EJIDO LA CANO,
HOMICIDIO DOLOSO,CELAYA,2024,DICIEMBRE,11,EJIDAL CELAYA GUANAJUATO,EJIDO DE LA MACHUCA,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,DICIEMBRE,2,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
DAÑOS,CELAYA,2024,DICIEMBRE,29,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,AVENIDA LAS HUERTAS,
DAÑOS,CELAYA,2024,DICIEMBRE,23,EL VERGEL CELAYA GUANAJUATO,CALLE PLAZA ANTONIO PLAZA,
HOMICIDIO DOLOSO,CELAYA,2024,DICIEMBRE,5,LA LUZ TEXAS CELAYA GUANAJUATO,VILLA DEL PENSAMIENTO,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,23,BARRIO DE LA RESURRECCION RINCÓN DE TAMAYO GUANAJUATO,FRANCISCO VILLA,
DAÑOS,CELAYA,2024,DICIEMBRE,26,EMILIANO ZAPATA CELAYA GUANAJUATO,EULALIO GUTIÉRREZ,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,9,LA LUZ TEXAS CELAYA GUANAJUATO,VILLA DE LAS MISIONES,
AMENAZAS,CELAYA,2024,DICIEMBRE,9,SAN JUANICO CELAYA GUANAJUATO,MINA DE SAN BERNABÉ,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,30,COLONIA CENTRO CELAYA GUANAJUATO,TENOCHTITLAN,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,DICIEMBRE,2,BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,CALLE FERROCARRIL CENTRAL,
ROBOS DIVERSOS,CELAYA,2024,NOVIEMBRE,29,SAN JUANICO CELAYA GUANAJUATO,CALLE ACERINA,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,13,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,13,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,TEJO,SIN VIOLENCIA
VIOLACION,CELAYA,2024,DICIEMBRE,13,BARRIO DE LA CRUZ RINCÓN DE TAMAYO GUANAJUATO,INDEPENDENCIA,
EXTORSION,CELAYA,2024,DICIEMBRE,1,MONTE BLANCO CELAYA GUANAJUATO,EJIDO TENERIA DEL SANTUARIO,
DAÑOS,CELAYA,2024,DICIEMBRE,2,GUANAJUATO,BOULEVARD JUAN PABLO II,
DAÑOS,CELAYA,2024,DICIEMBRE,4,CELAYA GUANAJUATO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,4,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,VID,
CONTRA LA SALUD,CELAYA,2024,DICIEMBRE,5,SAN JOSÉ EL NUEVO SAN JOSÉ EL NUEVO GUANAJUATO,MORELOS,
LESIONES DOLOSAS,CELAYA,2024,DICIEMBRE,7,LOS NARANJOS CELAYA GUANAJUATO,AVENIDA PASEO DE LOS NARANJOS,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,8,SAN RAFAEL CELAYA GUANAJUATO,CEDROS,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,3,GUANAJUATO,JUÁREZ,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,3,CELAYA EMILIANO ZAPATA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
FRAUDE,CELAYA,2024,DICIEMBRE,4,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,PASEO DEL BAJÍO,
ABUSO DE CONFIANZA,CELAYA,2024,DICIEMBRE,5,EL VERGEL CELAYA GUANAJUATO,PLAN DE AYUTLA,
DAÑOS,CELAYA,2024,DICIEMBRE,4,LAGOS CELAYA GUANAJUATO,LAGO DE SAYULA,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,4,LA CALESA CELAYA GUANAJUATO,QUITRÍN,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,6,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,CIRCUITO RUFINO TAMAYO,
ABUSO DE CONFIANZA,CELAYA,2024,DICIEMBRE,24,VILLAS REALES CELAYA GUANAJUATO,VILLA DEL PUEBLECITO,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,8,SAN JUANICO CELAYA GUANAJUATO,AVENIDA MÁRMOL,
HOMICIDIO DOLOSO,CELAYA,2024,DICIEMBRE,6,CAMPO AZUL CELAYA GUANAJUATO,CALLE ALFALFA,
FRAUDE,CELAYA,2024,DICIEMBRE,13,LIBERACION CELAYA GUANAJUATO,PALMA,
HOMICIDIO CULPOSO,CELAYA,2024,DICIEMBRE,8,ROQUE GUANAJUATO,NO CATALOGADO,
DAÑOS,CELAYA,2024,DICIEMBRE,5,RESURRECCIÓN CELAYA GUANAJUATO,COMBATES DE CELAYA,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,6,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CALLE GRANJENO COLEGIO DEL BOSQUE,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,9,CALLE INDEPENDENCIA COLONIA LOS ANGELES LA JOYA CELAYA GUANAJUATO,FRANCISCO JUÁREZ,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,10,TENERÍA DEL SANTUARIO GUANAJUATO,LÁZARO CÁRDENAS,
ROBO A CASA HABITACIÓN,CELAYA,2024,DICIEMBRE,14,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO CATALUÑA,SIN VIOLENCIA
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,DICIEMBRE,19,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
ROBOS DIVERSOS,CELAYA,2024,DICIEMBRE,26,LA LUZ TEXAS SANTA MARÍA DEL REFUGIO GUANAJUATO,CARRETERA CELAYA - SALVATIERRA,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2024,NOVIEMBRE,5,EJIDAL CELAYA GUANAJUATO,SEGUNDA PRIVADA DE GALVANES,
DAÑOS,CELAYA,2024,NOVIEMBRE,29,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
AMENAZAS,CELAYA,2024,NOVIEMBRE,19,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,PRESA DE LOS SANTOS,
VIOLENCIA FAMILIAR,CELAYA,2024,DICIEMBRE,22,CAMPO AZUL CELAYA GUANAJUATO,ACACHATL,
CONTRA LA SALUD,CELAYA,2024,DICIEMBRE,29,SAN MARTIN DE CAMARGO CELAYA GUANAJUATO,PROLONGACIÓN ÁLVARO OBREGÓN,
OTROS DELITOS SEXUALES,CELAYA,2024,DICIEMBRE,9,CIUDADELA CELAYA GUANAJUATO,PLAN DE AGUA PRIETA,
EXTORSION,CELAYA,2024,DICIEMBRE,9,EMILIANO ZAPATA CELAYA GUANAJUATO,YAUTEPEC,
OTROS DELITOS SEXUALES,CELAYA,2024,DICIEMBRE,5,LOS VEINTE CELAYA GUANAJUATO,GUILLERMO PRIETO,
LESIONES DOLOSAS,CELAYA,2024,DICIEMBRE,5,ALAMEDA CELAYA GUANAJUATO,GUILLERMO PRIETO,
LESIONES DOLOSAS,CELAYA,2024,DICIEMBRE,5,COLONIA CENTRO CELAYA GUANAJUATO,RAYON,
HOMICIDIO DOLOSO,CELAYA,2024,DICIEMBRE,5,SAN RAFAEL CELAYA GUANAJUATO,LA PAZ,
HOMICIDIO DOLOSO,CELAYA,2024,DICIEMBRE,5,SAN RAFAEL CELAYA GUANAJUATO,OLIVOS,
LESIONES DOLOSAS,CELAYA,2024,DICIEMBRE,3,CELAYA GUANAJUATO,CIUDADES HERMANAS SAN GABRIEL CALIFORNIA,
DAÑOS,CELAYA,2024,DICIEMBRE,5,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,HEROICO COLEGIO MILITAR,
AMENAZAS,CELAYA,2024,DICIEMBRE,9,VILLAS DEL ROMERAL CELAYA GUANAJUATO,CIRCUITO ARRAYANES,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,26,EJIDAL CELAYA GUANAJUATO,EJIDO DE LA MACHUCA,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,11,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
LESIONES DOLOSAS,CELAYA,2024,DICIEMBRE,31,CELAYA GUANAJUATO,AVENIDA REAL DEL MONTE,
VIOLACION,CELAYA,2024,DICIEMBRE,22,CELAYA GUANAJUATO,CALLE AVENIDA UNIVERSIDAD,
DAÑOS,CELAYA,2024,DICIEMBRE,18,RESURRECCIÓN CELAYA GUANAJUATO,JAIME NUNÓ,
ROBO A NEGOCIO,CELAYA,2024,DICIEMBRE,4,NUEVO CELAYA CELAYA GUANAJUATO,PRIVADA SIGLO XXI,CON VIOLENCIA
AMENAZAS,CELAYA,2024,DICIEMBRE,7,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,MÍSPERO,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,28,LAS INSURGENTES CELAYA GUANAJUATO,JUANA M. JIMÉNEZ,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,9,LA LAJA GUANAJUATO,HERMANOS ALDAMA,
OTROS DELITOS,CELAYA,2024,DICIEMBRE,2,SAN MIGUEL CELAYA GUANAJUATO,DIEGO RIVERA,
ROBO DE VEHÍCULO,CELAYA,2024,DICIEMBRE,13,LOS VEINTE CELAYA GUANAJUATO,20 DE NOVIEMBRE,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2024,DICIEMBRE,4,SAN JUAN CELAYA GUANAJUATO,DE ROSAS MORENO,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,DICIEMBRE,2,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
OTROS DELITOS,CELAYA,2024,NOVIEMBRE,18,LAS ARBOLEDAS CELAYA GUANAJUATO,LAGO SAN VICENTE,
ROBO A CASA HABITACIÓN,CELAYA,2024,NOVIEMBRE,18,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA BALEARES,CON VIOLENCIA
AMENAZAS,CELAYA,2024,NOVIEMBRE,19,LOS SAUCES CELAYA GUANAJUATO,CALLE MAR CARIBE,
VIOLENCIA FAMILIAR,CELAYA,2024,NOVIEMBRE,4,LOS PINOS CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,
ROBO DE VEHÍCULO,CELAYA,2024,NOVIEMBRE,10,CELAYA GUANAJUATO,CARRETERA CELAYA - SALVATIERRA,CON VIOLENCIA
